review_date,hotel_name,review
10/15/2016,Park Plaza County Hall London, Great location and value for money Stayed her for our anniversary visit to the big smoke When arrived discovered there was a bottle of wine in the room as well as petals on the bed which made our 25th Anniversary even more special
10/14/2016,Park Plaza County Hall London, The room is kimd of narrow so there is limited space to put 3 luggage in and able to fully open them 
10/14/2016,Park Plaza County Hall London, I like that the room has a small kitchen in it very convenient Staffs especially concierges are very helpful Great location near everything 
10/13/2016,Park Plaza County Hall London, It was needed to ask for 2 hours late checkout I was unwell and outside was a heavy rain weather I thought that they will contact with me to confirm or reject my request I spent a lot of money during my stay I was just asking for 2 hours for free The staff did not call me I thought that they are accepting my request In fact they by themselves cut the money and took some extra money as donation from my accounts with unauthorised way which were impolite and very bad behaviours I was perhaps going to cancel my request or extend one night instead of cut more money for just 2 hours It looked like stolen issue therefore I really would like to refund my money The supervisor did not care I confirmed to her that I will complain she was laughing and showed me her name on her T shirt as a kind of the confrontation 
10/13/2016,Park Plaza County Hall London, the location was good 
10/12/2016,Park Plaza County Hall London, Stayed in an accessible family room my husband and I had to sleep on the sofa bed mattress extremely thin and uncomfortable this was really disappointing and effected our impression of the hotel room overall We expected much better quality for the price charged 
10/12/2016,Park Plaza County Hall London, Very nice hotel in a great location very clean staff very pleasant 
10/12/2016,Park Plaza County Hall London, Immediate payment request for room service Majority of hotels accept signature on delivery receipt 
10/12/2016,Park Plaza County Hall London, Ideal location not far away from various London tourist attractions Nice and clean rooms with amply sufficient space 
10/11/2016,Park Plaza County Hall London, Excellent property no matter what the reason your stay in London If you wanted to be close to many of the tourist sites this is the place The life of the city This is the place And in walking distance 
10/11/2016,Park Plaza County Hall London, I have stayed several times at Park Plaza hotels in this exact area their are three within several hundred feet This being my first time at Park Plaza Country Hall I expected the same gold standard that I have experienced at the other hotels I was staying in the Penthouse on the top floor for the weekend which means I expect Penthouse level customer service I had several issues with house cleaning security and most significant of all was the decor in the Penthouse The Penthouse has an amazing view of Big Ben Parliament and London Eye The decor is staggeringly outdated and resembles a 70 s era theme room which is not what I believe they purposely set out to do All of this really soured my experience at a hotel chain that I exclusively choose to utilize when I am in London This experience may deter me from using this specific hotel during any future trips to London That being said I reached out to Hotel Management about my experience and they showed great concern which is in the what did you like section please read 
